Country Name,"Series Name","Time","Value"
"Egypt, Arab Rep.","General government final consumption expenditure (% of GDP)","2012","11.1781214545889"
"Egypt, Arab Rep.","General government final consumption expenditure (% of GDP)","2013","11.3523973339067"
"Egypt, Arab Rep.","General government final consumption expenditure (% of GDP)","2014","11.849765258216"
"Egypt, Arab Rep.","General government final consumption expenditure (% of GDP)","2015","11.7598919759401"
"Egypt, Arab Rep.","General government final consumption expenditure (% of GDP)","2016","11.4268841809995"
"Egypt, Arab Rep.","General government final consumption expenditure (% of GDP)","2017","10.0922190201729"
"Egypt, Arab Rep.","General government final consumption expenditure (% of GDP)","2018","8.35173750394375"
"Egypt, Arab Rep.","General government final consumption expenditure (% of GDP)","2019","7.66050994908025"
"Egypt, Arab Rep.","General government final consumption expenditure (% of GDP)","2020","7.92314261315115"
"Egypt, Arab Rep.","General government final consumption expenditure (% of GDP)","2021",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1960",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1961",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1962",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1963",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1964",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1965",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1966",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1967",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1968",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1969",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1970",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1971","4.52992010116577"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1972","4.5378999710083"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1973",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1974","5.2266697883606"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1975","4.8924298286438"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1976","4.94342994689941"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1977","4.54958009719849"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1978","4.94112014770508"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1979",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1980","4.2803201675415"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1981",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1982","5.60830020904541"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1983","5.22148990631104"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1984",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1985",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1986",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1987",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1988","4.52521991729736"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1989","4.6000599861145"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1990",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1991",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1992","4.05067014694214"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1993","4.19770002365112"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1994","4.58375978469849"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1995","4.60400009155273"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1996","4.67156982421875"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1997",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1998",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","1999",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","2000",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","2001",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","2002",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","2003","4.94563007354736"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","2004","4.67072010040283"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","2005","4.79442977905273"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","2006","4.00178003311157"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","2007","3.68460988998413"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","2008","3.76082992553711"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","2009",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","2010","3.54264998435974"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","2011","3.34430003166199"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","2012","3.36829996109009"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","2013","4.12252998352051"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","2014","4.25138998031616"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","2015","3.9308500289917"
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","2016",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","2017",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","2018",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","2019",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","2020",""
"Egypt, Arab Rep.","Government expenditure on education, total (% of GDP)","2021",""
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1960","21.5592572364828"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1961","22.05468949655"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1962","24.7564785884948"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1963","25.0480637187586"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1964","25.040293040293"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1965","24.0697417788568"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1966","23.9929660982293"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1967","23.8085845037084"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1968","22.7294210319023"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1969","24.1186075855415"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1970","21.4205397301349"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1971","22.1228189708801"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1972","21.6674543382169"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1973","20.4953715286465"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1974","23.2760755532542"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1975","25.4079825123431"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1976","23.7747218327715"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1977","24.7018843104057"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1978","26.1683964871338"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1979","34.7293569254186"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1980","33.388658249569"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1981","31.2813249739022"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1982","30.0454221588885"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1983","28.5864661654135"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1984","28.7658227848101"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1985","29.5951742627346"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1986","27.8866213151927"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1987","25.9417475728155"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1988","27.4496748376623"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1989","26.5896096103896"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1990","27.4060538622129"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1991","32.1333348444444"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1992","31.411214953271"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1993","31.1469072164948"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1994","30.5028571428571"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1995","30.2450980392157"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1996","29.5187445510026"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1997","28.9996239187665"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1998","28.6450939457203"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","1999","28.4008452535761"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","2000","30.7518670979124"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","2001","30.8988569835517"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","2002","32.1817629981525"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","2003","33.3705868263473"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","2004","34.6679167525242"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","2005","34.1487279480037"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","2006","36.1547353084021"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","2007","35.0653866809882"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","2008","36.2125516471245"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","2009","35.8164459796584"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","2010","35.7845184816841"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","2011","35.9517175990081"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","2012","39.2513047112916"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","2013","39.8869597935928"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","2014","39.8903333333333"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","2015","36.6302058185687"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","2016","32.4559533476046"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","2017","33.7507636887608"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","2018","34.963391193041"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","2019","35.6234464835309"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","2020","32.0091448983775"
"Egypt, Arab Rep.","Industry (including construction), value added (% of GDP)","2021",""
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1960",""
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1961",""
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1962",""
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1963",""
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1964",""
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1965","20.6568154763324"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1966","21.6273783053304"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1967","22.4341698631037"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1968","25.9240190539969"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1969","27.3165249284994"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1970","27.1219221752896"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1971","27.9070552294359"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1972","30.9596337119884"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1973","25.3668612288574"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1974","26.2951734040081"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1975","34.0530136464978"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1976","24.9230301409648"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1977","25.0665565514876"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1978","28.9451508587421"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1979","20.2505920354267"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1980","10.94766927874"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1981","8.52906204349095"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1982","8.13688361792413"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1983","11.7610085368383"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1984","13.8816671948872"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1985","10.0779245817024"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1986","20.038519761425"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1987","34.3491527944167"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1988",""
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1989",""
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1990",""
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1991",""
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1992",""
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1993",""
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1994","39.2120787942873"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1995","40.3139347635594"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1996","31.6128849832859"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1997","38.2091395130632"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1998","44.0367762001181"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","1999","37.1192341545595"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","2000","38.4222365315143"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","2001","32.650243674393"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","2002","35.2403724504217"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","2003","30.4507101106592"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","2004","30.3696693095201"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","2005","23.5610960412379"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","2006","20.7096250143507"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","2007","18.5942195032676"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","2008","36.4311405256934"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","2009","41.5591225862599"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","2010","41.6747729399284"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","2011","42.5886329237691"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","2012","43.4524440845351"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","2013","47.2159148273475"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","2014","50.1368293669697"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","2015","51.6445967449885"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","2016","48.4118521181639"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","2017","49.4236498782406"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","2018","49.0986184325471"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","2019","45.1711564138032"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","2020","47.8490847852293"
"Egypt, Arab Rep.","Manufactures exports (% of merchandise exports)","2021",""
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1960",""
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1961",""
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1962",""
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1963",""
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1964",""
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1965",""
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1966",""
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1967",""
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1968",""
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1969",""
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1970",""
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1971",""
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1972",""
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1973",""
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1974","16.79461491704"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1975","16.7263407831757"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1976","14.8107269635772"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1977","13.6420662858256"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1978","13.5007891666155"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1979","13.0802891933029"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1980","12.3571256319937"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1981","12.7393823218788"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1982","12.1838261489134"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1983","12.2781954887218"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1984","12.8164556962025"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1985","14.1179624664879"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1986","14.4013605442177"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1987","15.7999998058252"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1988","16.8879875"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1989","17.2012983116883"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1990","16.9749473903967"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1991","16.0177775111111"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1992","15.6218547807333"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1993","15.7345360824742"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1994","16.0171428571429"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1995","16.3382352941176"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1996","16.5370531822145"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1997","16.3155321549455"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1998","16.9791231732777"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","1999","17.953511053316"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","2000","17.9979711849456"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","2001","17.6980763869529"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","2002","17.9154658221167"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","2003","17.3038323353293"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","2004","17.2369668246446"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","2005","16.7095450324977"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","2006","15.9775619232637"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","2007","15.3699248120301"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","2008","15.5223673925181"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","2009","15.786154289004"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","2010","16.102270843693"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","2011","15.7671942236161"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","2012","16.165468442109"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","2013","16.6083799182971"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","2014","16.7744460093897"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","2015","16.6974467040386"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","2016","16.8413264929505"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","2017","16.443507204611"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","2018","16.1934896403299"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","2019","15.9126995847504"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","2020","16.3775913663535"
"Egypt, Arab Rep.","Manufacturing, value added (% of GDP)","2021",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1960",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1961",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1962",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1963",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1964",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1965",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1966",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1967",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1968",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1969",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1970",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1971",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1972",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1973",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1974",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1975",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1976",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1977",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1978",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1979",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1980",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1981",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1982",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1983",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1984",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1985",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1986",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1987",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1988",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1989",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1990","10.649105204577"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1991","10.649105204577"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1992","10.649105204577"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1993","10.649105204577"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1994","10.649105204577"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1995","14.1518261890948"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1996","9.81864442204809"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1997","9.72772166718381"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1998","12.3716779646158"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","1999","12.8996306241212"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","2000","19.3968854850192"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","2001","11.7737379115087"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","2002","10.7775614535567"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","2003","11.3532208351174"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","2004","10.4360622286326"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","2005","11.7614997365463"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","2006","13.5136821577848"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","2007","10.9983528917826"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","2008","24.4546992323174"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","2009","27.5894542396276"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","2010","25.8750091586069"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","2011","28.0454021261618"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","2012","30.5602173337079"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","2013","31.6126160487292"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","2014","34.3618770965927"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","2015","32.6149996961402"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","2016","34.6862668416582"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","2017","33.7405854626888"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","2018","31.8927701794793"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","2019","32.0193252378673"
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","2020",""
"Egypt, Arab Rep.","Medium and high-tech exports (% manufactured exports)","2021",""
"Egypt, Arab Rep.","Military expenditure (% of GDP)","1960",""
"Egypt, Arab Rep.","Military expenditure (% of GDP)","1961",""
"Egypt, Arab Rep.","Military expenditure (% of GDP)","1962","6.67547918043622"
"Egypt, Arab Rep.","Military expenditure (% of GDP)","1963","8.6646884272997"
"Egypt, Arab Rep.","Military expenditure (% of GDP)","1964","10.3283898305085"
"Egypt, Arab Rep.","Military expenditure (% of GDP)","1965","10.1174345076784"
"Egypt, Arab Rep.","Military expenditure (% of GDP)","1966","8.71826883062838"
"Egypt, Arab Rep.","Military expenditure (% of GDP)","1967","8.90769850866586"
"Egypt, Arab Rep.","Military expenditure (% of GDP)","1968","11.1330438215555"
"Egypt, Arab Rep.","Military expenditure (% of GDP)","1969","14.3360534124629"
"Egypt, Arab Rep.","Military expenditure (% of GDP)","1970","15.9878828677213"
"Egypt, Arab Rep.","Military expenditure (% of GDP)","1971","17.1870121760849"
"Egypt, Arab Rep.","Military expenditure (% of GDP)","1972","13.5645302897278"
